loc,room_type,size,room_floor,building_floor,parking,elevator,heat_type,animal,aircondition,laundry,bed,desk,closet,tv,shoes,refrigerator,gas,induction,microwave,doar_lock,bidet,price
"[127.0357271095359, 37.55658720703785]",1.5룸,42.9,4,5,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,True,False,13300.0
"[127.07636326780026, 37.62039421863546]",원룸,19.8,4,5,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,3200.0
"[127.0531753587, 37.5646175292]",아파트,84.8,4,10,True,True,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000.0
"[126.95326076778301, 37.50249443749161]",원룸,19.8,3,5,False,True,중앙 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6400.0
"[127.06173051369865, 37.59534806503288]",원룸,36.3,3,4,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,False,False,8000.0
"[127.0667620403, 37.5997673903]",원룸,16.5,0,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2200
"[126.91488124390155, 37.58623710045396]",투룸,49.5,4,5,False,False,개별 난방,False,False,False,False,False,False,False,True,False,True,False,False,True,False,18500
"[127.0357225515658, 37.55652233660196]",원룸,23.1,2,5,False,False,개별 난방,False,True,True,True,False,True,False,True,True,False,True,False,True,False,6300.0
"[127.0713259981812, 37.54555366340754]",원룸,26.4,2,3,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,False,False,7000.0
"[126.95161767101203, 37.504014673317066]",원룸,19.8,1,4,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6900.0
"[127.0635397552, 37.5977365336]",원룸,26.4,3,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4000
"[127.07687803116777, 37.61868921580012]",오피스텔,16.5,9,13,True,True,개별 난방,True,True,True,False,False,True,False,True,True,True,False,False,True,False,6000.0
"[127.0730450170729, 37.623333537903356]",1.5룸,23.1,4,6,False,True,개별 난방,False,True,True,True,False,False,False,True,True,True,False,False,False,False,7000.0
"[127.0816654679101, 37.62138535837148]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5400.0
"[126.95318264008137, 37.504454994556475]",원룸,19.8,3,5,True,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,5000.0
"[127.0612747946, 37.6029995166]",투룸,39.6,3,4,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,5500
"[127.07637355352591, 37.62159072325767]",원룸,19.8,3,6,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,False,False,5400.0
"[127.0678380148, 37.5475631442]",쓰리룸,82.5,3,3,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
"[127.0814858514, 37.5397698815]",투룸,49.5,2,2,True,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14100.0
"[127.05319320985886, 37.56425351873057]",1.5룸,26.4,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,False,True,False,True,False,5500
"[127.04997339380725, 37.590178331377714]",투룸,33.0,1,3,True,False,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,11000
"[127.0384066136, 37.564468286]",투룸,39.6,2,3,False,False,개별 난방,False,False,True,False,False,False,False,False,False,True,False,False,False,False,20000
"[127.0399033772, 37.561033191]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,6500.0
"[127.0432643609, 37.5640557515]",원룸,23.1,2,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5000
"[127.0623723184, 37.593715131]",투룸,47.8,2,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
"[127.07824300657646, 37.61984879075411]",원룸,9.9,2,3,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,4800.0
"[127.0007961264, 37.4976923086]",투룸,45.09,-1,2,True,False,개별 난방,True,True,True,True,True,True,False,True,True,False,True,False,False,False,10000
"[127.0548345961, 37.5984580879]",쓰리룸,49.5,3,3,True,False,개별 난방,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20000
"[127.06291354537801, 37.601762495638845]",쓰리룸,65.7,2,2,True,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
"[127.05648669735012, 37.596896792197285]",원룸,13.2,-1,3,False,False,개별 난방,False,False,True,False,True,False,False,False,True,True,False,False,False,False,2780.0
"[127.08478479, 37.5393242672]",쓰리룸,59.4,5,5,False,False,개별 난방,False,True,False,False,False,True,False,False,False,False,False,False,False,False,11200.0
"[126.94923947843257, 37.50203506709796]",원룸,21.1,3,5,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,7500.0
"[127.0817152224, 37.5425844458]",원룸,33.0,1,3,False,False,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,False,False,5500.0
"[127.07827813077367, 37.62309952972688]",원룸,13.2,2,4,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,True,False,3100.0
"[126.94931579674, 37.5029000652973]",1.5룸,26.4,3,5,False,False,개별 난방,True,True,True,True,True,True,False,True,True,False,True,True,True,False,6100.0
"[127.06185414552981, 37.596966180647414]",원룸,23.1,0,2,False,False,개별 난방,False,False,True,False,False,False,False,False,True,True,False,False,False,False,3800
"[127.0787747512, 37.6256940414]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,6400.0
"[127.08059700221087, 37.62215733808898]",원룸,16.5,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,4800.0
"[126.9515998828, 37.5035389351]",원룸,19.8,1,5,True,True,개별 난방,False,True,True,False,True,True,True,True,True,False,True,True,True,False,4500.0
"[127.06505506973646, 37.54330478678645]",투룸,46.2,4,7,True,True,개별 난방,False,True,True,False,False,False,False,True,True,True,False,False,True,False,26200.0
"[127.04670795318602, 37.561171250675]",원룸,10.9,2,2,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,True,False,False,False,4500.0
"[126.9525837433, 37.5072190395]",1.5룸,29.7,3,5,True,True,개별 난방,False,True,True,False,False,False,False,False,True,True,False,False,True,False,13600.0
"[127.03963958689805, 37.55875195572872]",1.5룸,29.7,3,6,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7500.0
"[127.05883704711489, 37.59059591024179]",원룸,19.8,2,8,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7600.0
"[127.07626968436236, 37.62192595771153]",1.5룸,39.6,2,5,False,False,개별 난방,False,True,True,False,True,True,False,True,True,False,True,True,True,False,8500.0
"[127.07327778228566, 37.54650752716563]",원룸,33.0,1,1,False,False,개별 난방,True,True,True,False,False,False,False,True,True,True,False,True,False,False,5600.0
"[127.08053364247063, 37.62222585637542]",원룸,16.5,2,3,False,False,개별 난방,False,True,True,False,False,True,False,True,True,True,False,False,False,False,4300.0
"[127.04535376584215, 37.56029600978204]",원룸,22.4,1,3,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,6000.0
"[127.0824304257668, 37.54264882062368]",원룸,33.0,0,5,False,False,지역 난방,True,True,False,False,False,False,False,False,False,False,False,True,True,False,4000
"[127.04915890937706, 37.591306715585326]",오피스텔,19.799999999999997,2,6,True,False,개별 난방,False,True,True,True,True,True,True,True,True,False,True,True,True,False,6000.0
"[127.04146733038284, 37.5565528946665]",원룸,23.1,2,4,False,False,개별 난방,False,True,True,False,True,True,False,False,True,False,True,False,True,False,6500.0
"[126.91111639487315, 37.58362144628211]",오피스텔,21.5,4,10,True,False,개별 난방,False,True,True,False,False,False,False,True,True,False,True,False,True,False,5000.0
"[127.06574355049442, 37.59538554157505]",1.5룸,14.9,0,3,False,False,개별 난방,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2700
"[127.00245831630386, 37.56125975181158]",원룸,23.1,7,7,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,True,False,7200.0
"[127.05570637864956, 37.58913782180278]",원룸,16.5,2,5,False,True,개별 난방,False,True,False,True,False,False,False,True,True,False,True,False,False,False,5200.0
"[127.04032472035334, 37.561602477796455]",원룸,19.8,2,4,False,False,개별 난방,False,True,True,True,True,True,False,True,True,False,True,False,False,False,8500.0
"[127.00688287804, 37.57651163008753]",1.5룸,29.7,3,4,False,False,개별 난방,False,False,True,False,False,False,False,True,True,True,False,False,True,False,5500.0
"[127.0563016745317, 37.59780507965208]",원룸,19.8,-1,4,False,False,개별 난방,False,True,False,True,True,True,False,True,True,True,False,False,False,False,4100.0
"[127.07055810797488, 37.5472371905973]",오피스텔,21.4,7,10,True,True,개별 난방,False,True,True,False,True,False,False,True,True,False,True,False,True,False,8750.0
"[127.0383659900791, 37.56470976617567]",투룸,36.3,-1,5,False,True,개별 난방,False,True,True,True,True,True,False,True,True,False,True,True,True,False,12700.0
"[127.0515394784, 37.5625027154]",투룸,33.0,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3500
"[127.07268029530375, 37.54650429243888]",원룸,19.8,-1,7,False,True,개별 난방,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6000.0
"[126.9238104713, 37.5744365811]",투룸,36.3,-1,2,False,False,개별 난방,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4000
